"","y","x1","x2"
"1",-18613198.9569443,-4.24844959750772,5.69150533061475
"2",-7.81140189804149,5.76610270887613,-9.81140189804137
"3",-17549242.6180158,-1.820461563766,5.58131765574217
"4",-999103.269215789,7.66034808009863,4.58781303837895
"5",-1070.80394267831,8.80934568587691,2.6026370562613
"6",1.72356883222506,-9.08887001220137,-0.381783400662243
"7",-4.86726297479317,0.562109760940075,-6.8672629725188
"8",-7.83568960335102,7.84838088788092,-9.83568960335106
"9",1.12052416020821,1.02870028931648,-0.950832115486264
"10",3.12906998826229,-0.867705293931067,-0.154133425094187
"11",-0.206531002990465,9.13666690699756,-2.20825776923448
"12",1.38415179511562,-0.93331687618047,-0.706681162118912
"13",-623409.989330409,3.55141270905733,4.26558001432568
"14",-6.89396147336966,1.45266803912818,-8.89396147336811
"15",-0.904395937364657,-7.94150634668767,-2.90433804970235
"16",54684075.2524831,7.99649940803647,6.05624545831233
"17",-59121691.7505849,-5.0782453129068,6.71417674049735
"18",-3.24501208516591,-9.15880932938308,-5.24501190055162
"19",-0.92001390578432,-3.44158561434597,-2.92027794755995
"20",1816799474.63766,9.09007298294455,7.13770840317011
"21",392450574.763794,7.79078632127494,7.07526747602969
"22",-2.08208504133864,3.85606812313199,-4.08209089189768
"23",-5.05903350926291,2.81013627536595,-7.05903350841254
"24",136665.939140314,9.88539553247392,4.07984122633934
"25",-5.92386623567588,3.11411598231643,-7.92386623565108
"26",-7.32544454000842,4.17060936335474,-9.3254445400089
"27",-627159805243.043,0.881320494227111,9.98809055890888
"28",-7.30250391829711,1.88284040894359,-9.30250391829759
"29",-1.23209219454277,-4.2168052541092,-3.23217432480305
"30",476789845.422713,-7.05772705376148,8.3012752328068
"31",1158.95994658399,9.26048465073109,2.34470539260656
"32",-2.27429623273769,8.04598090238869,-4.27429302595556
"33",-1134338.32812594,3.81410556845367,4.75594806019217
"34",769655908.35536,5.90934835374355,6.68108618352562
"35",-1.7145789325082,-9.50772630982101,-3.71458439156413
"36",0.537540578383727,-0.444080578163266,-0.148669043555856
"37",-189632.568165346,5.16919075045735,3.94747532438487
"38",-969.940025861127,-5.67184128332883,2.82924707978964
"39",4876.82953079303,-3.63637984730303,2.87845829967409
"40",-288302645101.65,-5.36748429294676,9.55706809647381
"41",0.298452248026201,-7.14399955235422,-1.70529331080616
"42",-5.61190440028483,-1.70907328370959,-7.61190440040082
"43",10.487008913978,-1.72551347408444,0.520593202672899
"44",-3.49853297963409,-2.62309098150581,-5.49853298347443
"45",1.70523281241313,-6.95110504515469,-0.271764718927443
"46",-0.596431711027477,-7.22387873101979,-2.59570403024554
"47",390884902603.506,-5.33931801095605,9.66700361575931
"48",-0.234320993721923,-0.680750994943082,-2.2336176969111
"49",-3.41510327913844,-4.68054719269276,-5.41510319337249
"50",-289.226541271941,7.15655430685729,2.46595092583448
"51",-5.26919605828031,-9.08337666653097,-7.26919605862349
"52",-3024250763868.82,-1.1559985158965,9.34938988648355
"53",1.24596098906701,5.97849691286683,0.301436157897115
"54",-4.73859341516343,-7.5620148004964,-6.73859341535717
"55",-1336.60291181307,1.21895967517048,2.43804590310901
"56",1536218501324.72,-5.8693722076714,9.71908330451697
"57",10287.6263093544,-7.44936699513346,3.37543034926057
"58",0.378063180768142,5.06615728605539,-1.62168206181377
"59",-1.53316161989723,7.90090718306601,-3.53310013655573
"60",1400075937.58504,-2.51074448227882,6.70510639902204
"61",-5.1236591274993,3.3023038925603,-7.12365912739187
"62",-4.14368105594064,-8.10318678151816,-6.14368106238544
"63",5963009866.2998,-2.32060724403709,7.93477365281433
"64",-1.83759866614703,-4.51232710853219,-3.83760891389102
"65",-0.733764998076662,6.29280077759176,-2.73398912977427
"66",-5257436.61970763,-1.02967317216098,5.67892957478762
"67",-4.13242639772902,6.20128706097603,-6.13242640160024
"68",-7.64468376245375,6.24779019039124,-9.6446837624535
"69",0.135314950408232,5.88684642221779,-1.86784267425537
"70",1.49542437040248,-1.20336624793708,-0.336646614596248
"71",0.45911662240758,5.08950317278504,-1.56310099642724
"72",-1.14395631631914,2.58442263118923,-3.14382396638393
"73",-1645155348.143,4.20364802703261,7.32966629322618
"74",1.15799187990714,-9.98750453349203,-0.89783898089081
"75",6.54356881884863,-0.493668518029153,0.675297472625971
"76",-719690567629.053,-5.5976222967729,9.27686663810164
"77",-14250001.1933286,-2.4036692455411,5.49183084163815
"78",-3.82247302492679,2.25542006548494,-5.82247302867472
"79",-1.82426349438343,-2.96404181513935,-3.82426334545016
"80",-3427731327562.19,-7.77729151304811,9.42684900481254
"81",9.33126441531548,-5.12761054560542,1.69800186995417
"82",1190523.67451207,3.36111174896359,5.21647250745445
"83",-0.545727882266247,-1.64706440642476,-2.54581211134791
"84",-10910006.1085494,5.76391668058932,5.38387822452933
"85",7.31925129708341,-7.94270711485296,0.753543660975993
"86",84563943195.0758,-1.30214517004788,8.27990899328142
"87",-4.29407115924377,9.69913959968835,-6.29407116211951
"88",-2.3556340530031,7.86102228797972,-4.35563165228814
"89",-6.1007517362135,7.72938121575862,-8.10075173620135
"90",-3.79025840794782,-6.49894699454308,-5.79025841783732
"91",-1749937725296.61,-7.38608616869897,9.54197992570698
"92",-2.07396711150774,3.06203850079328,-4.07395649235696
"93",684180.205243564,-3.12967055477202,4.51966053806245
"94",-23076158.9222241,3.13516255933791,5.7137566851452
"95",-5.89164507764595,-3.59253515023738,-7.89164507761598
"96",-3.20810717289981,-6.24617761466652,-5.208107419312
"97",-2.58910336464734,5.64588602632284,-4.58910255227238
"98",-5.97883011862959,-8.1281002657488,-7.97883011866361
"99",-5.64172317474122,-0.6644191686064,-7.64172317460179
"100",-2239482716344.73,0.230109198018909,9.82473111711442
"101",-340455355788.918,1.9997791852802,9.72108594607562
"102",-5.25865057244705,-3.34352919366211,-7.25865057203919
"103",-23121947403.678,-0.227739326655865,8.10619163326919
"104",0.718880017364848,9.08947654999793,1.52603675145656
"105",-0.0897575965053657,-0.341952056623995,-2.0910228183493
"106",0.914841923485802,7.80700444243848,-1.00395031739026
"107",-84079.3789475092,8.28876373823732,4.130038022995
"108",-6.34994508418186,2.17469964642078,-8.34994508419186
"109",-1.21378341470065,-1.78620446939021,-3.21374839637429
"110",11686.7806262527,-7.05810618121177,3.61575102433562
"111",-1.66100667674886,8.70599606540054,-3.66101503837854
"112",116888594.372396,-3.97542200051248,6.63137196097523
"113",-3.69655832224706,-8.78558856900781,-5.69655834697187
"114",1.85047883938885,8.95453880075365,-0.0410212762653828
"115",-2.47900715148144,4.41192546859384,-4.47900654748082
"116",-4.15953365041268,-7.15411408804357,-6.15953362546861
"117",-51327147807.9857,0.98569312132895,9.01242528110743
"118",-1.56547950957937,9.08182477112859,-3.56548924464732
"119",1.71612215009147,1.70966706238687,-0.430872323922813
"120",-7.44014856126187,-1.90979436505586,-9.44014856126159
"121",33.6381236151117,2.9578695865348,0.949189360253513
"122",1647.64417359699,-3.60358765814453,2.88480441085994
"123",44.650304607745,-3.84559978265315,1.92527089267969
"124",-1.56122333309331,-5.60464737471193,-3.56125248596072
"125",-11166925424.5635,-2.61022268328816,7.82228624913841
"126",-873.487828427445,9.6843840694055,2.52513894811273
"127",-1.94188415881872,-6.91595398355275,-3.94190169405192
"128",-0.235893131120891,-8.17912000231445,-2.23590672481805
"129",-4.79049814819032,-7.16186184436083,-6.79049815051258
"130",-4028739452.04898,3.80014203023165,7.25103795062751
"131",-122094105222.513,2.38512966781855,9.06202427577227
"132",20.5078683986343,7.82788234297186,1.27289366908371
"133",-1.40904087840591,3.45998185221106,-3.40905173216015
"134",-8772593108017,4.74155475851148,9.9323443742469
"135",-3.30360648171581,0.422714515589178,-5.30360648408532
"136",-925.470605901488,3.1967689935118,2.25343930535018
"137",-5.83642941150145,6.43610920291394,-7.8364294115454
"138",2.23889152947682,5.72563103400171,-0.259348601102829
"139",-6.01108353313733,9.59643834736198,-8.01108353305608
"140",-4.77668474431524,-1.21136927511543,-6.7766847461462
"141",-2.34014533285323,-3.76595595851541,-4.34014258440584
"142",73.3896278741058,-1.81050094775856,1.67744671925902
"143",719855.498466449,-9.79065776336938,4.63415317703038
"144",-4.68958177828509,-6.3230095198378,-6.68958177790046
"145",-2285241369.03166,6.85458637773991,7.32935526408255
"146",45013.5678558886,-5.37676435895264,4.17148274369538
"147",2677263.99183537,-5.21800088696182,5.2079907245934
"148",-5.05831782836119,-8.46617669332772,-7.05831782892346
"149",-0.839271449839551,-5.08552643936127,-2.83886073157191
"150",-53762.5951211355,4.6427041105926,3.46664962824434
"151",8.44982564110828,6.94906330201775,0.476452033035457
"152",-1.00383650745528,-0.0494546582922339,-3.00396414473653
"153",-3.18938589281858,-2.24181940313429,-5.18938596826047
"154",-6.8361640740164,-5.07102011702955,-8.8361640740186
"155",-3.26760503185709,-7.77807077392936,-5.26760515756905
"156",-38864527026.2113,-2.20011129509658,7.80155826359987
"157",148226881.395705,1.43870627973229,6.23654832132161
"158",-1365924.81881248,-5.66214474383742,4.95032644364983
"159",-4.90176548412804,-1.10463995952159,-6.90176548436284
"160",-5.50515822791755,-5.64018662553281,-7.50515822786838
"161",2045252690456.46,0.0459912652149796,9.49451616965234
"162",0.715051345747758,-2.92190856300294,-1.27740007825196
"163",1.34018872931637,2.9997031763196,-0.719667463563383
"164",-4.69403837602258,-2.50572086777538,-6.6940383752808
"165",-174.861316373303,-2.89109238423407,1.69873114675283
"166",-2.58443832340994,0.673758909106255,-4.58443961106241
"167",-3.39806152347016,4.80668720789254,-5.39806159213185
"168",165595.663282007,-5.57794124353677,3.82415662985295
"169",-2.34295186434734,-1.745077627711,-4.34295200742781
"170",137849009.070455,-4.68626626301557,6.20796132367104
"171",-6.12166785816142,2.59946106933057,-8.12166785821319
"172",-69311249.4319713,-6.32343018427491,6.44060142338276
"173",0.531563850881271,7.27288222871721,-1.45143438596278
"174",-1113932.80428732,4.93136008270085,5.11774519458413
"175",-3641.32791391257,3.36569299455732,3.24771013110876
"176",0.895985986686393,2.36035746522248,-1.10945206135511
"177",3525.93430572497,-2.55523879546672,2.54292368888855
"178",-7.99069301877174,0.596713717095554,-9.99069301877171
"179",-3.65512970353959,7.49364685732871,-5.65512971952558
"180",-49633.217998315,1.63500199560076,4.09744491335005
"181",-3.69667023529222,6.79535529576242,-5.69667023606598
"182",47576275.5665755,-3.75103670172393,6.27867442555726
"183",-1.84470951105868,4.16580644436181,-3.84472251404077
"184",9469.50656202791,-4.69964387826622,3.75485371332616
"185",134169492681.942,1.88686388079077,8.65362158045173
"186",-5.68440670326224,-0.374203990213573,-7.68440670333803
"187",-5.44588624202136,-4.6993453707546,-7.44588624220341
"188",-25305.3934284646,1.29180869553238,3.56447714846581
"189",0.601876473877055,8.26376446057111,-1.421028082259
"190",-197054160.795074,8.03748778998852,6.68801955878735
"191",-203703143712.125,-4.51666756998748,9.42876133602113
"192",-6.59022044575802,-3.57034487184137,-8.59022044576705
"193",1.31159716033038,9.71281768754125,-0.804296135902405
"194",-195095.883927446,2.39986620377749,4.0317023685202
"195",-6.2611966412665,8.74628178309649,-8.26119664125144
"196",-9503794085484.12,-0.669345953501761,9.85888032242656
"197",-2.93802005244861,-1.86334813479334,-4.93802011944354
"198",-7.00923128705442,3.18460648413748,-9.00923128705472
"199",26093.1970645192,-6.95306766312569,3.72649893630296
"200",16547077.6620273,1.45734116435051,5.73854705318809
"201",-0.927970702455957,-5.22547946311533,-2.92787848040462
"202",-0.671499975208196,9.24717872869223,-2.67117110081017
"203",-2.25799447674546,2.02731451950967,-4.25799738615751
"204",-6.40054175349962,0.300594544969499,-8.40054175350815
"205",-0.691385357173551,-1.94853315595537,-2.69091460853815
"206",-4.43972370812296,7.60493082460016,-6.43972370773554
"207",-5.07289386263819,-2.71816270425916,0.721074412576854
"208",-0.545377996862855,-4.23521438613534,0.0789742404595017
"209",59294760183.8724,-6.58709529787302,8.9007020695135
"210",-1.17358012850834,-6.55656507238746,-3.17357432097197
"211",1.28255501082092,-0.359147889539599,-0.705724516883492
"212",-6.3493763674022,-4.94070142973214,-8.34937636740506
"213",2134236491.99185,-5.674904207699,7.20213692169636
"214",-0.0863943952313204,3.48752776160836,-2.08678720053285
"215",-864712.382524558,-9.04672745149583,4.71798700746149
"216",-4.5651318823968,4.01706174947321,-6.56513188034296
"217",1.0865005368854,-2.96222723089159,-0.90476737357676
"218",3406376.08387008,-1.82112004142255,5.40409518871456
"219",-6.74700003304005,6.41902647912502,-8.74700003303587
"220",-29911307.2077286,8.3771469630301,6.30162990186363
"221",-1.97714314596393,-4.34943339787424,-3.97714951075613
"222",-0.706611665135314,9.22209587413818,-2.70657944027334
"223",-1.75775303735342,4.5678885653615,-3.75774416141212
"224",-7.25260070245737,3.72750164009631,-9.25260070245713
"225",5.82079066652735,-8.94312114454806,0.376098467968404
"226",25419.3867564533,-2.09559730719775,3.58026831410825
"227",39772461584.3269,-0.443092403002083,8.06467120535672
"228",-7.48946603108191,1.20506527367979,-9.48946603108197
"229",2276747185037.2,3.96523189730942,9.78156541474164
"230",-1.94225158847412,8.31367076840252,-3.94224750809371
"231",167858920310.138,2.36702454742044,8.78276801202446
"232",-39173.2119258678,-1.43156982492656,3.75215163454413
"233",0.881533475697626,0.841607344336808,-1.05926010292023
"234",22587534.1092345,-8.83043022826314,6.32956277579069
"235",-7.21001604292347,-4.78286285884678,-9.21001604292542
"236",1355803.53689487,-2.05696093384176,4.78063371032476
"237",-1.02547695665717,-6.04510526638478,-3.02561012562364
"238",136278972.976863,6.63855125661939,6.58501646947116
"239",-2.42283340769388,-6.94225554354489,0.710827833972871
"240",-2.50909299747894,6.06837084051222,-4.50909272767603
"241",-18991787.6130838,0.936523131094873,6.01896423846483
